customer_id,location,service_plan,data_usage,call_duration,complaints,churn
729768,Biratnagar,Standard,7.32,426,4,0
900639,Biratnagar,Premium,5.73,142,5,1
760999,Biratnagar,Basic,7.99,427,1,0
572918,Dharan,Basic,8.2,297,3,1
575257,Bhaktapur,Premium,2.38,199,1,0
887268,Bhaktapur,Standard,2.62,307,2,1
436991,Biratnagar,Premium,9.42,138,2,1
543894,Butwal,Standard,5.35,403,1,1
158455,Pokhara,Premium,4.35,543,0,1
845286,Dharan,Basic,7.54,98,0,1
357827,Kathmandu,Basic,6.71,244,4,1
471109,Bhaktapur,Standard,9.11,77,5,0
906513,Biratnagar,Standard,4.72,409,1,0
695156,Biratnagar,Standard,6.36,112,2,0
529332,Biratnagar,Premium,4.72,20,2,0
513145,Lalitpur,Standard,6.65,492,5,0
660935,Pokhara,Basic,0.94,244,0,1
299759,Pokhara,Standard,0.44,394,4,1
540169,Pokhara,Premium,1.62,293,1,0
721144,Butwal,Basic,9.35,287,2,1
980344,Kathmandu,Standard,4.01,171,1,1
491416,Pokhara,Basic,5.55,173,0,0
470944,Kathmandu,Standard,6.07,467,1,0
346833,Butwal,Basic,9.99,134,3,0
143039,Dharan,Standard,3.97,466,2,1
424448,Lalitpur,Premium,8.74,356,5,1
874852,Butwal,Basic,7.09,224,2,0
622865,Dharan,Premium,7.81,308,4,1
871393,Bhaktapur,Premium,5.19,123,1,1
945454,Kathmandu,Standard,10.0,578,5,1
580225,Pokhara,Standard,9.83,265,1,1
780261,Biratnagar,Basic,8.69,403,5,1
628042,Lalitpur,Standard,7.45,543,2,0
316006,Dharan,Standard,7.34,181,3,1
797746,Lalitpur,Basic,4.41,248,2,1
375583,Pokhara,Basic,4.04,41,2,1
169453,Butwal,Premium,9.9,17,3,1
124980,Bhaktapur,Basic,8.41,449,4,1
430350,Lalitpur,Standard,7.77,321,3,0
946667,Bhaktapur,Premium,5.04,293,4,1
347703,Dharan,Basic,1.56,84,3,0
218669,Kathmandu,Premium,2.96,600,2,0
351667,Butwal,Basic,1.97,187,0,0
351653,Biratnagar,Premium,3.21,593,1,1
182749,Biratnagar,Premium,1.19,428,5,0
796127,Biratnagar,Premium,7.45,552,0,1
627235,Butwal,Basic,7.49,211,3,1
596824,Biratnagar,Basic,4.01,20,1,1
365249,Dharan,Basic,7.75,378,4,0
781957,Butwal,Premium,6.91,281,1,1
153646,Butwal,Premium,5.92,509,5,1
736240,Lalitpur,Premium,8.03,201,2,1
200583,Kathmandu,Premium,5.92,395,3,0
568207,Kathmandu,Basic,2.31,32,0,0
823631,Pokhara,Premium,1.04,518,1,1
414882,Pokhara,Standard,8.8,464,1,1
610075,Lalitpur,Standard,9.89,434,4,1
203416,Butwal,Basic,9.55,596,0,0
922934,Biratnagar,Basic,5.65,406,0,1
691433,Bhaktapur,Standard,7.19,265,0,1
281212,Pokhara,Premium,7.92,145,3,0
180161,Lalitpur,Premium,0.44,467,3,1
741549,Kathmandu,Premium,4.0,252,1,0
498453,Pokhara,Premium,5.69,528,1,0
720157,Biratnagar,Standard,1.66,122,1,0
801289,Biratnagar,Premium,0.64,84,3,0
521772,Pokhara,Basic,8.18,102,5,0
436031,Biratnagar,Basic,9.45,449,2,1
728077,Pokhara,Standard,9.32,163,2,0
922523,Bhaktapur,Basic,0.86,191,4,0
178439,Pokhara,Basic,1.75,507,5,0
467885,Butwal,Standard,0.5,10,1,1
603375,Lalitpur,Basic,4.75,540,2,1
126775,Butwal,Premium,9.93,325,1,0
106368,Kathmandu,Basic,1.77,139,0,1
173177,Dharan,Premium,2.98,345,4,1
581676,Dharan,Basic,7.07,463,1,1
484040,Bhaktapur,Standard,9.0,345,0,0
583703,Biratnagar,Standard,2.61,104,0,1
290968,Dharan,Basic,7.61,423,1,0
167483,Lalitpur,Standard,5.08,27,1,0
397614,Biratnagar,Premium,1.5,188,0,1
830408,Pokhara,Basic,7.0,195,0,1
622454,Lalitpur,Standard,8.76,65,3,1
479611,Pokhara,Standard,0.26,354,1,1
130345,Butwal,Standard,4.39,445,3,0
819591,Lalitpur,Premium,1.7,347,2,1
273128,Dharan,Standard,1.92,231,0,1
791864,Butwal,Standard,1.09,148,4,0
678115,Lalitpur,Premium,1.8,463,3,1
647588,Lalitpur,Premium,2.22,566,1,0
142470,Butwal,Basic,4.54,490,5,0
554503,Dharan,Basic,4.54,576,4,0
783523,Bhaktapur,Standard,5.17,210,3,1
149155,Biratnagar,Basic,9.41,82,2,0
191985,Pokhara,Standard,8.13,460,0,0
721819,Bhaktapur,Basic,5.45,165,4,1
641163,Pokhara,Basic,4.15,72,0,1
216900,Kathmandu,Standard,2.74,241,3,0
208196,Lalitpur,Premium,5.35,276,4,1
348491,Dharan,Standard,2.77,436,4,1
963495,Pokhara,Premium,5.09,484,2,1
212218,Kathmandu,Standard,1.19,231,3,1
516262,Pokhara,Premium,3.1,509,3,1
243467,Dharan,Premium,0.93,368,1,0
844967,Kathmandu,Premium,6.17,142,4,0
579191,Lalitpur,Premium,2.39,24,0,1
785793,Dharan,Basic,6.7,126,2,0
917094,Dharan,Standard,0.83,360,0,0
996082,Bhaktapur,Premium,8.19,580,1,1
894567,Kathmandu,Standard,4.54,38,0,1
983448,Pokhara,Basic,1.27,387,3,0
401335,Lalitpur,Standard,1.15,18,3,0
968098,Dharan,Standard,5.01,572,5,0
487223,Lalitpur,Basic,4.97,52,5,1
369288,Lalitpur,Standard,8.95,286,0,1
420198,Lalitpur,Basic,6.35,293,1,1
364144,Biratnagar,Premium,4.26,239,5,0
250135,Butwal,Premium,4.12,169,2,1
257636,Kathmandu,Basic,3.98,50,1,1
217188,Butwal,Basic,4.49,68,3,0
104852,Lalitpur,Basic,0.64,72,4,1
867198,Butwal,Premium,7.48,286,2,0
329255,Biratnagar,Standard,9.49,47,4,1
374614,Pokhara,Basic,7.7,510,1,1
153201,Pokhara,Standard,7.19,447,0,0
910189,Biratnagar,Standard,8.22,17,2,1
783542,Butwal,Basic,9.01,464,3,0
178272,Butwal,Basic,8.1,313,5,0
212491,Biratnagar,Premium,8.62,337,4,0
608824,Bhaktapur,Basic,9.97,263,4,1
445992,Bhaktapur,Basic,2.81,379,1,0
456369,Lalitpur,Premium,5.11,28,5,0
113963,Bhaktapur,Standard,7.49,30,1,0
464238,Kathmandu,Premium,6.01,216,3,1
778671,Biratnagar,Basic,7.76,10,4,1
996165,Butwal,Basic,1.67,227,4,1
531832,Bhaktapur,Standard,6.2,243,5,0
274639,Lalitpur,Standard,3.97,297,3,0
230145,Pokhara,Basic,0.35,96,5,0
367034,Kathmandu,Basic,2.97,63,1,1
279749,Biratnagar,Standard,4.77,166,1,1
769456,Butwal,Premium,6.93,367,2,0
258003,Biratnagar,Standard,8.48,434,2,0
461741,Biratnagar,Standard,1.06,451,4,1
969155,Lalitpur,Premium,3.91,251,0,0
296473,Bhaktapur,Premium,8.53,586,4,1
723324,Pokhara,Basic,7.47,92,2,0
555499,Kathmandu,Basic,9.02,589,2,1
497147,Bhaktapur,Standard,9.73,229,0,1
214072,Pokhara,Basic,7.1,323,5,0
491175,Biratnagar,Standard,9.16,98,1,1
584890,Lalitpur,Standard,3.14,168,4,1
904995,Bhaktapur,Basic,5.15,215,3,0
947983,Kathmandu,Premium,2.35,365,4,0
885064,Lalitpur,Standard,0.66,99,1,0
140559,Bhaktapur,Premium,4.57,259,3,0
967180,Bhaktapur,Basic,7.09,335,4,1
952258,Bhaktapur,Basic,4.84,410,5,1
254162,Lalitpur,Standard,2.5,367,5,1
902073,Dharan,Premium,5.26,421,0,1
450429,Bhaktapur,Premium,5.62,544,0,0
945448,Pokhara,Standard,6.08,164,4,1
756809,Pokhara,Basic,8.42,536,5,0
524929,Lalitpur,Basic,4.16,306,0,0
784478,Lalitpur,Basic,8.17,554,0,1
323998,Butwal,Standard,1.34,423,5,0
527204,Bhaktapur,Standard,3.07,108,3,0
217294,Pokhara,Premium,4.7,253,0,0
130698,Butwal,Basic,2.96,268,1,0
911950,Butwal,Basic,3.92,102,3,1
833912,Lalitpur,Basic,7.6,60,0,1
239623,Biratnagar,Standard,1.15,212,4,1
621244,Butwal,Standard,6.56,103,5,0
758547,Bhaktapur,Premium,7.75,440,0,0
112438,Dharan,Standard,3.16,434,4,1
964079,Butwal,Standard,1.68,211,1,1
924166,Pokhara,Standard,9.96,312,4,1
546368,Bhaktapur,Standard,3.0,255,4,1
972335,Bhaktapur,Standard,6.46,410,0,0
362325,Bhaktapur,Standard,7.97,245,2,1
941210,Lalitpur,Standard,5.81,285,4,1
487381,Bhaktapur,Premium,7.81,595,1,0
667551,Pokhara,Premium,3.29,82,2,1
229241,Butwal,Basic,3.99,471,1,0
486951,Butwal,Basic,3.91,140,5,0
155289,Biratnagar,Basic,1.88,68,5,1
310492,Pokhara,Standard,4.27,336,4,0
742349,Kathmandu,Premium,3.94,359,2,1
760272,Pokhara,Basic,1.3,178,5,1
748828,Biratnagar,Standard,0.6,469,0,0
234160,Butwal,Basic,5.97,210,0,0
115999,Lalitpur,Basic,4.03,368,3,1
317982,Butwal,Premium,9.92,470,3,0
676196,Dharan,Basic,7.22,117,2,1
748312,Butwal,Premium,2.17,83,1,0
394182,Biratnagar,Basic,4.92,115,1,1
654738,Butwal,Basic,7.71,548,4,0
925711,Bhaktapur,Standard,6.5,238,1,1
991465,Pokhara,Premium,2.33,92,3,0
330409,Butwal,Standard,6.51,154,1,1
758621,Bhaktapur,Standard,1.75,518,3,0
127023,Pokhara,Standard,7.38,103,1,1
672014,Kathmandu,Premium,4.44,423,2,1
769593,Lalitpur,Standard,8.56,203,3,0
476089,Biratnagar,Standard,3.17,429,5,1
260920,Bhaktapur,Premium,9.74,523,1,1
455386,Butwal,Basic,4.06,259,0,1
449502,Butwal,Premium,3.18,402,5,1
497043,Pokhara,Basic,7.53,186,2,0
235103,Dharan,Premium,2.61,196,0,0
517418,Pokhara,Premium,9.47,414,2,0
451409,Dharan,Basic,3.93,107,5,1
876295,Biratnagar,Premium,1.46,559,2,1
337557,Kathmandu,Standard,3.97,382,5,0
927076,Pokhara,Basic,2.07,10,2,1
185481,Dharan,Basic,9.95,62,5,1
108697,Bhaktapur,Basic,6.59,228,5,1
352865,Bhaktapur,Standard,2.5,548,2,1
530352,Pokhara,Premium,2.92,346,3,0
321641,Bhaktapur,Basic,5.62,92,1,0
669481,Dharan,Standard,8.5,356,1,0
975247,Pokhara,Premium,6.73,57,2,0
991819,Butwal,Premium,1.47,424,2,1
933910,Biratnagar,Basic,9.91,82,4,0
626511,Kathmandu,Basic,3.91,299,3,1
319792,Butwal,Standard,7.32,260,1,1
679580,Kathmandu,Premium,5.6,116,1,1
364441,Dharan,Standard,5.82,571,3,1
354125,Lalitpur,Standard,4.3,176,5,1
524521,Butwal,Premium,0.37,396,2,1
849583,Bhaktapur,Premium,7.07,152,4,1
383432,Bhaktapur,Standard,0.91,40,1,1
184322,Pokhara,Basic,0.72,306,0,0
402595,Butwal,Standard,3.51,446,2,1
846776,Dharan,Premium,9.47,303,2,1
121243,Pokhara,Premium,6.05,523,3,0
394238,Bhaktapur,Basic,5.27,593,2,1
376303,Lalitpur,Standard,9.81,551,4,0
286066,Kathmandu,Premium,0.77,346,0,1
512184,Bhaktapur,Premium,4.86,115,5,1
236206,Lalitpur,Premium,1.34,545,3,1
603022,Kathmandu,Premium,8.74,168,2,1
126209,Kathmandu,Basic,0.34,531,1,0
900497,Butwal,Basic,4.08,363,4,0
311122,Pokhara,Premium,1.41,341,5,1
117786,Dharan,Basic,1.36,439,0,0
716701,Dharan,Standard,4.67,431,1,1
956767,Kathmandu,Standard,2.89,588,5,1
184854,Lalitpur,Standard,7.47,24,1,0
579505,Lalitpur,Standard,9.35,563,3,1
677384,Lalitpur,Basic,2.42,181,1,0
915193,Kathmandu,Premium,1.67,68,2,1
121515,Butwal,Basic,1.96,480,4,1
271753,Kathmandu,Premium,2.73,391,1,0
826939,Dharan,Premium,6.64,205,4,0
374128,Kathmandu,Basic,1.66,552,0,1
334004,Bhaktapur,Standard,3.04,103,5,1
220917,Bhaktapur,Standard,4.93,258,1,0
699214,Biratnagar,Premium,3.21,480,1,0
127687,Bhaktapur,Premium,4.9,589,4,0
219576,Biratnagar,Standard,4.76,394,5,0
114136,Dharan,Basic,2.11,352,1,0
831447,Kathmandu,Basic,0.91,158,4,1
249140,Biratnagar,Standard,0.81,211,5,0
108880,Biratnagar,Standard,5.11,424,0,0
580293,Bhaktapur,Basic,8.29,208,1,0
201512,Dharan,Premium,8.77,253,3,0
312676,Bhaktapur,Standard,2.47,543,3,0
205115,Kathmandu,Premium,7.77,597,1,0
231944,Lalitpur,Premium,4.76,402,0,0
340948,Biratnagar,Premium,8.3,154,3,1
747214,Biratnagar,Premium,6.55,183,0,0
546462,Biratnagar,Premium,7.19,400,4,1
705628,Lalitpur,Premium,3.07,69,3,0
135436,Bhaktapur,Basic,0.29,597,4,0
735484,Butwal,Standard,0.33,527,3,0
892312,Kathmandu,Basic,6.59,579,5,0
260603,Butwal,Premium,0.86,161,2,0
469974,Dharan,Standard,2.12,343,4,0
354400,Kathmandu,Basic,6.2,61,5,1
974316,Biratnagar,Standard,1.17,509,2,0
602724,Biratnagar,Standard,7.69,140,5,0
708689,Pokhara,Basic,9.16,140,4,1
431855,Biratnagar,Premium,9.63,490,0,1
696142,Kathmandu,Standard,2.45,488,5,0
203658,Kathmandu,Standard,3.74,393,0,0
477279,Bhaktapur,Basic,4.43,256,5,0
773634,Pokhara,Standard,5.31,257,0,0
434474,Butwal,Basic,6.45,237,4,0
114783,Pokhara,Basic,8.51,220,0,1
719574,Lalitpur,Premium,6.71,411,0,0
835910,Butwal,Basic,4.45,533,0,0
298029,Kathmandu,Standard,5.52,453,2,0
557986,Biratnagar,Basic,7.49,103,4,1
370946,Pokhara,Premium,8.49,107,1,0
717226,Kathmandu,Basic,2.03,538,4,1
448161,Biratnagar,Premium,9.84,567,3,1
736791,Butwal,Basic,0.96,480,1,0
842376,Pokhara,Standard,4.32,10,2,1
381781,Dharan,Premium,6.19,166,4,1
806323,Butwal,Standard,6.91,416,2,1
866540,Butwal,Premium,3.84,299,5,0
753707,Lalitpur,Premium,3.74,587,5,1
867355,Butwal,Standard,7.55,421,3,0
238357,Biratnagar,Premium,2.41,212,4,0
783183,Kathmandu,Basic,2.6,372,5,0
768583,Biratnagar,Premium,5.72,85,5,0
197440,Butwal,Premium,4.47,162,4,0
148020,Pokhara,Standard,5.42,208,2,1
666904,Butwal,Standard,4.56,77,5,1
836613,Bhaktapur,Premium,1.98,449,1,0
428817,Butwal,Standard,8.56,140,0,0
795562,Butwal,Standard,4.03,121,3,1
739709,Lalitpur,Basic,6.55,11,0,0
696770,Kathmandu,Premium,3.25,548,5,0
801677,Dharan,Premium,0.14,104,2,0
675761,Lalitpur,Basic,2.47,113,3,1
173687,Butwal,Standard,9.54,281,3,0
901949,Pokhara,Basic,7.18,371,2,1
274499,Kathmandu,Premium,3.66,151,5,1
649902,Biratnagar,Premium,4.63,378,0,0
327589,Kathmandu,Premium,6.91,110,1,0
566908,Lalitpur,Premium,6.49,565,5,1
878869,Biratnagar,Premium,0.31,339,5,0
787565,Butwal,Premium,0.24,480,4,0
985927,Lalitpur,Basic,1.86,120,2,0
274862,Butwal,Basic,5.86,71,2,1
692904,Dharan,Standard,4.77,516,1,0
750854,Butwal,Basic,1.12,528,4,1
706807,Bhaktapur,Standard,9.21,247,3,0
737887,Dharan,Standard,0.96,423,1,1
819332,Lalitpur,Premium,6.89,405,1,1
494738,Pokhara,Basic,3.42,59,1,1
727642,Pokhara,Premium,9.58,529,5,1
149885,Kathmandu,Basic,7.32,505,5,1
354625,Dharan,Premium,7.86,514,1,1
120576,Pokhara,Standard,3.21,230,5,1
906700,Bhaktapur,Basic,3.48,45,1,1
651496,Pokhara,Premium,2.24,550,0,0
328161,Pokhara,Standard,9.44,264,4,0
861782,Kathmandu,Premium,6.97,401,3,0
995079,Bhaktapur,Premium,2.52,275,2,0
445578,Kathmandu,Basic,8.81,524,2,0
394054,Pokhara,Basic,8.79,449,2,0
136464,Bhaktapur,Standard,8.78,439,4,0
143708,Butwal,Premium,3.68,241,5,0
623160,Bhaktapur,Standard,2.58,383,3,1
134192,Biratnagar,Standard,7.78,53,4,0
828863,Kathmandu,Premium,5.83,187,1,1
891597,Kathmandu,Premium,2.31,83,5,0
982073,Butwal,Premium,6.82,325,4,0
850032,Butwal,Premium,7.76,308,0,1
532414,Pokhara,Standard,3.29,318,0,1
312432,Dharan,Premium,3.67,23,4,0
206263,Kathmandu,Basic,6.44,139,3,1
701940,Butwal,Premium,0.14,487,5,1
733662,Biratnagar,Basic,0.76,272,0,0
158721,Biratnagar,Premium,2.13,47,1,0
680871,Lalitpur,Premium,2.89,122,4,1
641614,Bhaktapur,Basic,7.77,327,0,1
590961,Kathmandu,Premium,0.22,47,1,0
726443,Biratnagar,Standard,9.82,552,4,0
379183,Kathmandu,Basic,0.45,146,1,0
159522,Kathmandu,Standard,7.21,245,4,1
784728,Bhaktapur,Standard,3.16,203,2,1
906240,Butwal,Basic,3.0,311,2,1
451241,Biratnagar,Standard,9.59,37,2,1
777330,Butwal,Premium,7.47,223,1,0
280099,Kathmandu,Premium,9.25,566,3,1
989127,Pokhara,Premium,1.11,273,4,1
242404,Pokhara,Standard,2.53,384,2,0
776925,Biratnagar,Basic,4.16,239,1,1
482243,Biratnagar,Standard,3.62,223,1,0
656495,Lalitpur,Standard,9.43,191,3,0
293537,Dharan,Basic,9.91,267,2,0
859097,Butwal,Premium,7.91,48,3,0
800602,Kathmandu,Standard,6.96,516,4,1
533745,Dharan,Standard,8.97,195,2,1
748051,Dharan,Basic,1.81,67,2,1
296658,Bhaktapur,Basic,2.41,321,0,1
765077,Butwal,Premium,7.82,451,4,1
761834,Bhaktapur,Standard,0.25,469,2,1
735399,Dharan,Standard,2.3,120,1,0
969592,Bhaktapur,Premium,3.93,558,5,0
629688,Pokhara,Standard,5.55,248,3,1
350049,Lalitpur,Standard,9.08,501,1,0
407378,Biratnagar,Standard,5.49,557,3,1
665641,Butwal,Premium,7.92,450,0,1
524886,Kathmandu,Standard,8.58,338,1,1
514146,Bhaktapur,Standard,3.78,341,5,0
721756,Lalitpur,Standard,9.9,396,2,0
329523,Butwal,Premium,1.4,113,1,1
379771,Bhaktapur,Basic,5.81,32,3,0
702775,Dharan,Premium,5.2,195,1,0
308434,Pokhara,Basic,7.2,410,1,0
621869,Pokhara,Basic,0.21,481,1,0
507143,Bhaktapur,Standard,3.08,279,5,0
815640,Dharan,Basic,1.61,125,2,0
924200,Lalitpur,Standard,1.58,392,3,1
426027,Bhaktapur,Basic,0.53,524,5,0
479430,Lalitpur,Premium,3.22,502,1,0
620902,Dharan,Standard,0.11,559,1,0
317173,Pokhara,Standard,5.8,280,4,0
471309,Bhaktapur,Standard,3.31,148,4,1
965075,Biratnagar,Basic,1.32,579,3,0
331844,Lalitpur,Basic,0.44,383,2,0
804704,Bhaktapur,Standard,2.06,34,2,0
391359,Bhaktapur,Standard,1.88,553,3,0
315352,Pokhara,Standard,7.04,36,3,0
700243,Kathmandu,Standard,6.29,592,3,1
103501,Kathmandu,Standard,1.49,446,4,0
639351,Lalitpur,Standard,8.59,575,0,0
929227,Biratnagar,Standard,9.93,573,1,0
937090,Biratnagar,Standard,4.72,568,4,1
136950,Kathmandu,Premium,3.44,520,1,0
276248,Lalitpur,Premium,0.65,394,2,0
103531,Dharan,Premium,5.81,336,5,0
659376,Pokhara,Premium,8.78,85,3,0
187372,Pokhara,Standard,2.61,524,5,1
750971,Bhaktapur,Basic,7.91,409,4,1
949328,Lalitpur,Basic,8.86,112,5,1
273227,Dharan,Standard,6.16,586,4,0
674748,Kathmandu,Premium,9.02,112,2,1
881501,Biratnagar,Premium,6.26,243,0,1
738272,Bhaktapur,Standard,5.09,239,2,0
491791,Kathmandu,Premium,1.4,360,0,1
367922,Butwal,Basic,6.91,526,3,0
872576,Butwal,Basic,6.51,132,5,1
513417,Biratnagar,Standard,4.05,335,1,0
702486,Dharan,Standard,4.44,494,0,1
246724,Kathmandu,Standard,2.17,329,0,1
927668,Biratnagar,Standard,3.1,323,1,0
400949,Pokhara,Premium,2.62,94,4,0
656701,Bhaktapur,Premium,8.58,128,2,1
214784,Pokhara,Basic,6.56,389,0,1
838378,Butwal,Standard,6.57,290,1,1
263706,Biratnagar,Basic,10.0,89,5,1
111036,Pokhara,Basic,5.99,512,0,0
361450,Dharan,Premium,8.35,29,0,1
773008,Dharan,Standard,5.63,33,0,1
412708,Dharan,Basic,0.14,304,4,1
975454,Bhaktapur,Standard,6.15,600,2,1
164605,Butwal,Basic,6.71,437,3,0
404432,Biratnagar,Basic,2.55,520,3,0
142611,Lalitpur,Standard,4.59,490,3,0
330961,Pokhara,Basic,3.86,94,2,1
727355,Bhaktapur,Basic,1.96,150,3,0
952383,Butwal,Standard,2.82,450,2,1
341726,Kathmandu,Standard,7.94,482,5,0
355911,Kathmandu,Basic,8.3,431,3,1
868620,Bhaktapur,Premium,2.16,93,4,0
179095,Biratnagar,Premium,9.26,71,2,0
852007,Bhaktapur,Premium,0.22,104,1,0
884223,Pokhara,Premium,4.44,378,4,1
439181,Bhaktapur,Standard,5.13,451,1,0
568158,Biratnagar,Standard,5.89,368,4,1
910031,Pokhara,Premium,7.74,23,5,1
532357,Dharan,Standard,1.29,503,0,0
530425,Dharan,Standard,7.99,578,2,0
945686,Butwal,Basic,1.88,204,5,1
251078,Kathmandu,Standard,0.46,217,2,0
599670,Lalitpur,Standard,0.57,46,0,1
315745,Kathmandu,Basic,7.55,56,2,0
143470,Pokhara,Premium,6.48,230,4,1
153240,Bhaktapur,Premium,0.37,336,0,0
473057,Kathmandu,Basic,3.52,328,4,1
958247,Butwal,Basic,1.63,374,0,0
443273,Kathmandu,Standard,9.58,391,4,0
626635,Pokhara,Basic,6.38,395,5,1
381166,Butwal,Premium,6.83,23,1,1
673620,Kathmandu,Premium,5.85,461,5,0
491184,Butwal,Premium,3.34,41,2,1
526757,Dharan,Standard,7.77,113,0,1
131126,Dharan,Basic,3.41,355,5,0
754423,Dharan,Basic,7.12,446,5,1
901168,Lalitpur,Standard,1.95,438,1,1
708272,Bhaktapur,Basic,5.68,100,1,0
479896,Kathmandu,Standard,4.35,125,3,0
125873,Butwal,Basic,2.72,421,0,1
570934,Biratnagar,Standard,4.03,525,4,0
287217,Biratnagar,Basic,4.83,163,4,1
487932,Bhaktapur,Premium,8.78,572,5,0
286410,Pokhara,Basic,1.96,52,5,0
532322,Bhaktapur,Basic,1.38,275,5,0
835240,Kathmandu,Basic,1.0,16,4,1
317575,Bhaktapur,Basic,4.31,453,2,0
189961,Biratnagar,Standard,9.43,383,3,1
766726,Lalitpur,Basic,5.15,335,1,0
456599,Bhaktapur,Standard,2.49,140,1,0
946492,Dharan,Standard,5.91,66,1,0
541991,Kathmandu,Premium,3.43,285,1,1
239474,Pokhara,Premium,6.24,288,2,0
103769,Butwal,Premium,5.93,220,5,1
562680,Biratnagar,Premium,3.93,451,4,1
719518,Biratnagar,Basic,0.85,36,1,1
349850,Biratnagar,Basic,4.51,135,0,0
829592,Biratnagar,Basic,9.03,327,1,1
237355,Bhaktapur,Standard,5.99,235,1,0
271733,Butwal,Standard,8.35,165,1,0
567173,Lalitpur,Premium,1.36,477,0,1
571706,Lalitpur,Premium,7.03,336,1,0
826664,Kathmandu,Premium,4.57,473,4,0
460764,Butwal,Basic,3.0,516,0,1
246857,Biratnagar,Basic,5.76,57,0,0
386226,Kathmandu,Premium,8.56,184,0,0
410003,Dharan,Premium,7.58,312,5,0
879411,Bhaktapur,Basic,7.63,560,2,0
344417,Kathmandu,Basic,0.13,165,4,0
892638,Kathmandu,Premium,0.83,325,5,1
863208,Biratnagar,Standard,6.23,582,3,1
466073,Butwal,Basic,9.75,382,4,0
949724,Pokhara,Premium,0.37,584,4,1
569214,Bhaktapur,Premium,1.19,65,1,0
488782,Pokhara,Basic,3.79,567,3,0
382953,Pokhara,Premium,6.85,546,3,0
914891,Dharan,Basic,9.74,392,4,0
892456,Dharan,Premium,0.96,465,1,0
115188,Lalitpur,Premium,5.84,368,0,1
348893,Kathmandu,Standard,0.82,138,3,1
854653,Kathmandu,Premium,5.07,436,4,1
207681,Pokhara,Premium,9.08,196,3,0
503583,Dharan,Basic,8.88,359,4,0
172113,Kathmandu,Standard,6.44,434,5,1
292699,Lalitpur,Premium,8.95,306,3,1
344127,Dharan,Standard,6.58,541,3,0
930514,Butwal,Premium,1.43,153,3,1
105139,Butwal,Standard,5.26,278,2,0
230734,Pokhara,Premium,0.36,11,0,0
174632,Bhaktapur,Standard,0.76,43,4,1
554485,Dharan,Basic,1.3,433,4,1
259471,Pokhara,Standard,5.97,495,3,1
213953,Kathmandu,Premium,3.01,257,5,1
941447,Butwal,Standard,4.75,246,4,0
459006,Pokhara,Basic,0.28,112,1,0
203596,Bhaktapur,Premium,9.12,438,3,1
469424,Pokhara,Premium,7.02,123,5,0
445047,Dharan,Premium,9.49,414,2,1
893779,Bhaktapur,Premium,7.52,340,5,1
825118,Dharan,Basic,9.64,143,4,1
458696,Dharan,Standard,6.53,243,0,1
133220,Dharan,Premium,1.11,129,3,1
230034,Bhaktapur,Premium,9.09,347,2,0
870509,Dharan,Premium,2.65,142,5,0
295813,Biratnagar,Standard,6.96,258,5,1
316970,Lalitpur,Standard,4.27,208,3,0
686517,Biratnagar,Premium,3.9,367,4,1
584457,Dharan,Premium,2.86,524,5,1
858919,Biratnagar,Standard,1.47,43,5,1
789116,Kathmandu,Basic,5.65,320,3,1
111197,Pokhara,Standard,5.53,414,3,1
854844,Butwal,Premium,8.98,262,1,1
782739,Biratnagar,Premium,0.73,427,3,0
644054,Butwal,Basic,7.39,525,4,0
656192,Biratnagar,Basic,4.71,398,0,1
319436,Lalitpur,Standard,6.09,126,1,1
528676,Lalitpur,Premium,8.06,470,4,0
531252,Kathmandu,Basic,5.95,360,2,1
719921,Dharan,Standard,2.56,101,4,1
532898,Kathmandu,Basic,0.35,187,4,0
463491,Lalitpur,Basic,6.85,414,4,1
976306,Bhaktapur,Basic,4.82,110,1,0
254331,Dharan,Basic,6.23,281,2,1
263883,Butwal,Standard,1.11,15,1,1
297592,Lalitpur,Premium,8.52,366,1,0
186970,Kathmandu,Standard,7.21,281,1,0
679004,Kathmandu,Standard,1.94,509,5,1
758015,Butwal,Basic,9.59,430,4,0
570722,Lalitpur,Basic,1.35,522,0,0
591742,Kathmandu,Premium,6.14,252,4,1
642767,Lalitpur,Basic,8.32,303,1,1
884855,Lalitpur,Basic,8.62,505,3,1
272466,Bhaktapur,Standard,1.56,128,5,1
385270,Kathmandu,Premium,2.8,520,1,1
700351,Butwal,Premium,7.64,577,3,1
689259,Butwal,Basic,6.45,56,4,0
387660,Biratnagar,Basic,9.12,192,1,1
308009,Pokhara,Premium,3.57,347,5,1
186849,Bhaktapur,Standard,8.82,175,3,1
376234,Bhaktapur,Standard,2.33,126,1,0
465293,Lalitpur,Premium,6.82,166,3,1
896706,Butwal,Basic,0.75,585,5,1
891961,Kathmandu,Basic,4.42,14,2,0
460783,Butwal,Basic,1.21,11,0,0
336228,Pokhara,Premium,0.62,527,5,0
601258,Bhaktapur,Basic,1.03,280,3,1
211021,Dharan,Basic,8.84,260,4,1
387067,Dharan,Premium,6.59,307,4,0
160421,Dharan,Premium,2.63,275,1,0
437869,Biratnagar,Standard,4.76,459,0,1
497708,Biratnagar,Standard,2.07,18,1,1
280330,Dharan,Basic,7.98,246,4,0
601898,Dharan,Premium,0.97,132,2,0
305997,Biratnagar,Premium,2.34,415,3,0
511311,Biratnagar,Standard,9.02,169,1,1
439766,Butwal,Standard,3.1,449,1,0
