tower_id,timestamp,data_load_MB,active_users,network_type
TWR4055,2025-11-05 21:35:45.366810,736.1,172,4G
TWR5860,2025-11-13 02:19:23.288212,3610.62,484,VoLTE
TWR9028,2025-10-30 00:20:37.312090,4767.9,477,4G
TWR2848,2025-11-11 21:22:55.045683,3401.06,239,5G
TWR3773,2025-11-15 03:51:50.473214,385.58,33,4G
TWR9939,2025-11-20 14:40:34.795152,2998.44,290,5G
TWR7213,2025-10-28 02:18:21.607378,3017.81,305,VoLTE
TWR9562,2025-11-21 22:33:43.673773,469.53,288,4G
TWR4804,2025-11-13 12:15:43.606549,2153.08,403,VoLTE
TWR3745,2025-11-13 14:07:20.874269,3446.31,412,5G
TWR6274,2025-11-22 13:58:40.933650,2923.16,125,VoLTE
TWR8921,2025-11-19 21:45:36.427948,617.8,13,VoLTE
TWR2868,2025-11-13 23:47:54.893749,942.44,137,5G
TWR3351,2025-10-26 23:19:35.223987,4173.44,402,5G
TWR6709,2025-11-21 22:12:04.550393,2766.24,68,VoLTE
TWR7971,2025-11-18 19:54:54.496606,1058.75,79,5G
TWR8367,2025-10-29 14:43:37.276649,4154.13,364,VoLTE
TWR8034,2025-11-07 11:38:45.225691,2086.37,49,VoLTE
TWR6524,2025-11-01 22:35:28.003653,4748.81,429,4G
TWR3969,2025-11-02 01:04:12.931361,1402.9,18,4G
TWR9172,2025-11-11 03:26:40.639529,2205.25,169,5G
TWR8177,2025-11-22 23:04:00.447354,1781.15,268,5G
TWR3219,2025-11-02 10:45:50.170146,1846.86,22,VoLTE
TWR1104,2025-11-11 18:01:52.169824,4505.62,90,VoLTE
TWR6423,2025-11-07 12:31:22.560767,1315.52,332,4G
TWR1466,2025-11-12 10:04:08.557978,3442.53,239,VoLTE
TWR9000,2025-10-30 03:52:48.327989,3171.5,22,5G
TWR4829,2025-11-06 06:56:28.509167,1514.56,178,5G
TWR8127,2025-11-22 03:41:54.695984,1026.28,233,VoLTE
TWR1078,2025-11-20 00:13:43.533924,2562.05,22,VoLTE
TWR7761,2025-11-21 20:56:06.326831,1355.73,249,4G
TWR4075,2025-11-03 02:18:59.539106,457.65,28,5G
TWR4419,2025-11-22 12:52:59.210051,4498.86,461,5G
TWR1787,2025-11-15 09:25:16.968313,2733.81,280,VoLTE
TWR7387,2025-11-04 20:18:56.296751,2629.93,402,VoLTE
TWR2205,2025-11-10 06:44:26.048717,3790.2,329,VoLTE
TWR5099,2025-10-28 20:27:52.054166,388.97,348,5G
TWR9909,2025-11-10 05:22:30.484141,4208.64,465,5G
TWR4868,2025-11-04 14:28:31.464968,572.77,392,5G
TWR5031,2025-11-01 03:57:31.644450,1545.93,148,VoLTE
TWR1370,2025-11-05 12:21:24.433144,3206.22,68,4G
TWR1091,2025-11-19 10:53:08.756160,3103.02,145,VoLTE
TWR5812,2025-11-05 04:15:40.660142,2837.49,297,5G
TWR8628,2025-11-11 21:44:53.176114,2425.75,266,4G
TWR5118,2025-10-26 17:23:49.087287,4670.13,393,5G
TWR1080,2025-11-24 14:53:45.394332,273.55,226,5G
TWR1851,2025-11-24 13:54:04.206440,3337.06,469,VoLTE
TWR9473,2025-11-08 02:05:26.483249,3886.41,183,5G
TWR5379,2025-11-19 09:34:09.722748,2261.55,181,5G
TWR4323,2025-11-05 06:40:33.908232,3497.05,90,4G
TWR5043,2025-11-23 15:58:21.722288,3184.66,490,5G
TWR6104,2025-11-19 11:34:24.229215,2289.83,50,5G
TWR1127,2025-11-06 06:21:22.966654,424.26,159,VoLTE
TWR3910,2025-11-16 16:49:15.570630,127.32,172,4G
TWR6679,2025-11-20 13:06:52.456417,4972.39,441,4G
TWR9612,2025-11-16 03:28:48.823619,2272.1,337,5G
TWR8424,2025-11-09 21:35:04.276592,3701.64,30,VoLTE
TWR1619,2025-11-11 06:16:39.247583,979.02,456,5G
TWR4953,2025-11-15 03:23:32.901071,2191.65,282,4G
TWR6585,2025-11-05 13:27:15.681785,2821.49,190,5G
TWR4757,2025-10-29 23:40:18.531927,4326.07,484,VoLTE
TWR8143,2025-11-04 00:30:10.890074,3325.38,312,VoLTE
TWR5965,2025-10-26 17:39:13.282695,4063.48,413,VoLTE
TWR3098,2025-11-09 00:17:37.544962,1103.15,454,4G
TWR3166,2025-11-14 15:41:55.656707,1225.07,21,VoLTE
TWR1999,2025-11-18 03:01:08.185713,3028.65,366,VoLTE
TWR1064,2025-11-06 01:54:30.026612,3334.27,427,5G
TWR3503,2025-11-12 03:48:33.662757,955.11,93,5G
TWR9624,2025-11-16 05:10:36.665364,1151.75,353,5G
TWR1715,2025-11-06 19:40:58.339118,3166.63,242,4G
TWR7160,2025-11-09 05:51:40.609995,2626.39,46,4G
TWR8851,2025-11-10 09:16:59.066455,4927.28,197,5G
TWR6779,2025-11-01 05:10:47.209490,4193.12,441,VoLTE
TWR7562,2025-11-09 09:38:30.557251,1885.91,285,5G
TWR4679,2025-11-10 21:37:23.652582,242.08,394,4G
TWR5990,2025-11-06 23:53:21.343394,2326.29,425,VoLTE
TWR8535,2025-11-05 23:57:06.375820,2069.68,28,4G
TWR7212,2025-11-24 02:31:53.344968,3116.29,23,VoLTE
TWR4294,2025-11-18 06:26:26.243749,4072.19,361,4G
TWR5018,2025-11-02 21:47:50.627688,4982.89,478,5G
TWR8494,2025-11-23 12:15:23.066033,4837.0,89,5G
TWR9406,2025-11-07 11:17:19.211514,2110.31,299,5G
TWR4040,2025-11-10 06:45:13.342962,3998.35,299,4G
TWR6498,2025-11-08 01:37:36.472690,4577.23,424,4G
TWR5015,2025-11-12 16:49:19.940972,1336.94,399,5G
TWR4919,2025-11-17 03:53:44.797963,3462.61,87,5G
TWR4926,2025-11-18 19:51:14.774649,1858.77,400,VoLTE
TWR8051,2025-11-17 06:24:26.964981,335.13,320,4G
TWR4458,2025-11-20 12:08:09.284048,4633.94,44,4G
TWR6911,2025-11-08 01:47:34.987917,1139.13,382,5G
TWR5709,2025-11-03 15:36:59.097679,1095.12,179,VoLTE
TWR2063,2025-10-31 20:05:45.878107,2218.95,132,4G
TWR7677,2025-10-31 10:46:30.306406,601.27,15,VoLTE
TWR4652,2025-11-02 18:24:58.740358,3995.25,148,5G
TWR4722,2025-11-22 05:39:09.451905,3210.56,410,VoLTE
TWR9587,2025-11-07 06:11:32.998898,1648.11,372,5G
TWR9162,2025-11-20 22:32:00.127806,3197.94,460,VoLTE
TWR5957,2025-11-07 13:09:29.238607,3783.09,238,4G
TWR4967,2025-10-27 15:33:17.884477,2158.04,472,5G
TWR9544,2025-11-01 10:49:39.644645,741.92,500,4G
TWR3282,2025-11-16 05:19:51.057668,1255.98,324,VoLTE
TWR4943,2025-10-30 13:12:12.310934,3130.16,82,4G
TWR5185,2025-11-04 08:07:59.562086,4190.28,460,VoLTE
TWR8338,2025-11-22 00:05:15.568811,326.5,213,4G
TWR5357,2025-11-24 18:21:59.575740,2357.6,445,VoLTE
TWR5112,2025-11-12 19:49:00.967774,1250.42,382,5G
TWR2967,2025-11-17 01:48:58.512965,4435.47,276,5G
TWR7390,2025-11-07 00:50:02.880999,2500.62,419,5G
TWR3457,2025-11-23 16:13:24.711336,2632.48,295,4G
TWR2205,2025-11-09 14:11:19.295920,2410.89,66,5G
TWR9626,2025-11-14 02:24:14.211847,103.14,60,5G
TWR9922,2025-11-03 13:12:54.576199,4575.69,466,5G
TWR2871,2025-11-21 18:37:19.215637,4610.32,64,5G
TWR2691,2025-11-04 03:41:19.228297,3934.72,459,4G
TWR2607,2025-11-16 12:38:43.355587,4122.11,337,VoLTE
TWR9072,2025-10-29 12:38:05.080022,2113.02,100,5G
TWR6134,2025-11-03 11:33:49.431122,2425.7,367,VoLTE
TWR2089,2025-10-30 23:42:34.571402,3229.4,95,VoLTE
TWR1863,2025-11-03 19:38:49.502329,3293.36,167,4G
TWR7296,2025-11-19 11:02:16.273331,372.73,273,4G
TWR6241,2025-11-23 01:03:50.626686,2075.77,299,4G
TWR2631,2025-11-23 23:59:17.344972,4585.82,20,4G
TWR6032,2025-11-03 22:30:53.858843,4258.37,354,4G
TWR7369,2025-11-15 13:37:08.165603,4656.62,478,VoLTE
TWR9847,2025-11-14 21:52:42.946714,4297.75,78,4G
TWR5673,2025-11-24 21:55:27.475063,3695.98,74,5G
TWR7618,2025-11-10 22:40:17.046057,163.02,62,4G
TWR9968,2025-11-02 17:38:04.856299,3903.59,471,VoLTE
TWR8526,2025-10-30 22:33:09.939452,1604.15,270,5G
TWR5124,2025-11-24 01:53:13.980757,349.19,150,4G
TWR3647,2025-11-10 23:06:05.578109,263.97,349,VoLTE
TWR2739,2025-11-02 06:13:59.450769,1289.88,153,VoLTE
TWR5850,2025-11-13 21:51:34.921023,4025.77,364,5G
TWR3617,2025-10-31 13:58:25.649774,3009.96,432,VoLTE
TWR2426,2025-10-31 03:44:19.109782,658.2,91,5G
TWR9389,2025-11-21 15:29:59.711109,3940.47,359,5G
TWR4812,2025-11-16 08:01:25.250834,4779.96,438,5G
TWR7357,2025-11-17 16:30:19.194703,198.37,38,5G
TWR5636,2025-11-23 15:25:50.810653,4384.49,449,4G
TWR5935,2025-11-08 04:22:58.197809,148.29,317,5G
TWR6184,2025-10-30 18:49:47.060797,4883.48,84,4G
TWR3321,2025-11-20 06:19:58.354646,4363.14,66,5G
TWR3203,2025-11-08 06:13:39.287092,2045.23,492,5G
TWR3508,2025-11-07 12:58:34.339157,2901.52,54,VoLTE
TWR1310,2025-11-09 08:55:01.395242,2452.44,230,5G
TWR2081,2025-11-09 20:26:10.029895,1148.03,204,4G
TWR8091,2025-10-28 15:06:23.337938,4494.42,216,VoLTE
TWR8645,2025-11-10 10:02:28.400117,2139.05,355,VoLTE
TWR9469,2025-11-05 06:52:27.733485,1005.15,120,VoLTE
TWR8606,2025-10-29 20:06:37.078935,777.39,52,VoLTE
TWR6075,2025-11-20 15:33:59.797758,4219.12,60,5G
TWR3052,2025-11-07 22:13:18.377667,1173.83,466,VoLTE
TWR7542,2025-11-17 07:02:56.813996,321.03,202,VoLTE
TWR5762,2025-11-20 13:41:06.971688,2939.5,214,4G
TWR2959,2025-11-04 14:04:24.557932,837.03,45,5G
TWR1484,2025-11-14 00:10:01.659823,4345.96,376,VoLTE
TWR8325,2025-10-31 11:57:40.917843,479.35,76,VoLTE
TWR5135,2025-11-09 21:09:15.697175,3122.08,311,5G
TWR6106,2025-11-21 03:00:34.966292,1007.77,463,4G
TWR2025,2025-11-07 18:10:47.670445,2617.09,56,4G
TWR9014,2025-10-29 01:27:24.435085,4021.11,458,5G
TWR5335,2025-11-10 09:26:03.697989,1249.75,28,VoLTE
TWR8113,2025-11-07 02:09:49.884778,915.49,236,4G
TWR8617,2025-11-06 09:30:29.938155,2983.65,314,4G
TWR7797,2025-11-25 00:05:38.361677,3547.47,50,4G
TWR9412,2025-11-21 00:35:20.075308,1920.64,197,4G
TWR9217,2025-11-08 10:30:22.671883,3223.25,92,5G
TWR8878,2025-11-17 17:43:30.456256,4075.23,129,4G
TWR1309,2025-11-15 21:42:42.161468,1814.1,221,VoLTE
TWR6476,2025-11-22 10:28:16.026855,2391.65,302,4G
TWR8153,2025-10-28 08:55:52.081389,3764.44,487,4G
TWR4508,2025-11-23 06:19:29.701055,4319.8,454,4G
TWR1577,2025-11-06 08:14:22.370952,2234.61,320,5G
TWR1932,2025-11-22 23:20:55.375622,4950.24,254,4G
TWR3141,2025-10-26 23:38:55.031793,4354.54,93,5G
TWR5757,2025-10-27 02:15:32.223646,1189.24,75,4G
TWR4137,2025-11-01 00:25:46.273149,1634.28,144,VoLTE
TWR2853,2025-11-24 11:37:26.908676,2282.33,297,5G
TWR9285,2025-11-21 23:24:49.849129,4912.49,184,5G
TWR8498,2025-11-19 10:21:33.258579,2262.89,499,5G
TWR7185,2025-11-18 04:41:54.745595,2404.24,171,4G
TWR8787,2025-11-02 22:35:58.519916,1797.7,422,VoLTE
TWR2280,2025-11-01 19:07:02.627698,292.35,254,VoLTE
TWR4846,2025-11-25 03:19:14.365193,2654.63,387,VoLTE
TWR2677,2025-11-12 00:42:12.636752,3334.27,209,5G
TWR9607,2025-10-29 22:57:02.221940,1288.5,118,4G
TWR2962,2025-11-04 04:41:50.817270,4599.73,120,5G
TWR5504,2025-11-15 10:30:13.405975,3664.8,107,5G
TWR6243,2025-11-17 04:10:00.472114,4414.11,338,VoLTE
TWR9653,2025-11-24 12:49:51.563711,3573.84,390,5G
TWR4899,2025-11-09 03:53:36.859472,1239.66,319,VoLTE
TWR7624,2025-10-27 04:24:46.302277,3097.17,190,VoLTE
TWR4820,2025-11-19 05:53:15.057435,4303.76,353,4G
TWR4393,2025-11-13 20:46:16.011459,1425.42,165,4G
TWR8089,2025-11-17 06:02:10.978455,4042.01,135,VoLTE
TWR1734,2025-11-24 17:19:10.862322,3501.1,84,4G
TWR1461,2025-11-23 02:17:49.227987,1149.4,176,5G
TWR2901,2025-11-22 20:23:54.937274,176.26,424,4G
TWR6047,2025-11-17 01:36:26.529820,2903.94,316,VoLTE
TWR6170,2025-11-19 18:58:34.720900,4911.42,397,5G
TWR1559,2025-11-12 11:06:01.211995,4331.92,472,5G
TWR4290,2025-11-18 02:12:52.052280,367.08,307,4G
TWR9382,2025-11-21 22:28:54.969814,1410.53,328,5G
TWR8967,2025-11-22 05:21:59.742979,2708.52,341,VoLTE
TWR9086,2025-11-09 22:15:29.357102,477.45,496,5G
TWR9003,2025-11-05 12:45:32.718223,523.53,163,5G
TWR4188,2025-11-20 14:15:48.040327,1410.59,372,5G
TWR3233,2025-10-27 05:19:48.384678,4740.89,436,4G
TWR2798,2025-11-11 10:23:01.601212,1965.97,286,5G
TWR5087,2025-11-04 01:19:53.188533,4953.16,19,VoLTE
TWR3472,2025-11-19 04:24:52.487107,2700.16,20,VoLTE
TWR6741,2025-11-25 02:15:23.590378,695.37,488,VoLTE
TWR9800,2025-11-23 17:10:36.188547,1449.48,220,5G
TWR9304,2025-11-19 11:59:08.052492,4673.66,73,4G
TWR3888,2025-11-15 15:53:05.798097,1929.18,52,4G
TWR4965,2025-11-21 00:52:20.067741,4328.02,101,5G
TWR2145,2025-11-01 10:34:21.435068,784.74,27,VoLTE
TWR9093,2025-11-12 16:56:58.306550,2163.84,24,5G
TWR5131,2025-11-11 00:39:35.400121,3720.97,89,5G
TWR8876,2025-11-13 22:22:13.259940,3758.53,478,4G
TWR4201,2025-11-07 15:08:30.208721,3396.62,418,VoLTE
TWR9688,2025-11-18 00:06:16.414492,1060.81,66,4G
TWR9618,2025-10-31 10:19:47.377408,4674.22,24,4G
TWR8197,2025-11-08 06:20:19.119667,2266.48,159,VoLTE
TWR9781,2025-11-15 02:58:07.808130,1618.06,247,5G
TWR7674,2025-11-20 15:54:28.245301,4105.22,114,VoLTE
TWR5460,2025-11-17 05:23:47.565223,1592.69,99,VoLTE
TWR5835,2025-11-15 16:27:06.835025,312.88,281,4G
TWR1616,2025-11-15 17:30:51.563815,147.5,153,5G
TWR8255,2025-11-18 03:17:14.908406,2839.27,335,5G
TWR7018,2025-11-24 05:48:51.424345,2811.06,201,5G
TWR4348,2025-11-01 00:58:01.935428,138.84,134,VoLTE
TWR9699,2025-11-22 07:16:57.320755,2496.76,39,5G
TWR4831,2025-10-29 19:14:25.409462,1445.75,326,4G
TWR1289,2025-11-05 06:21:19.883796,1718.24,53,VoLTE
TWR8651,2025-11-19 18:16:05.503299,292.92,28,VoLTE
TWR2283,2025-11-03 22:58:16.979871,1999.06,437,5G
TWR4640,2025-11-01 14:29:14.735887,4196.25,240,4G
TWR6536,2025-10-27 17:35:29.400283,1564.68,369,4G
TWR6928,2025-11-02 16:38:27.275438,1869.7,235,4G
TWR2773,2025-10-30 19:00:25.063383,3638.15,431,VoLTE
TWR4575,2025-11-12 20:37:23.046173,1741.35,479,VoLTE
TWR8515,2025-11-24 00:46:52.934411,2332.55,381,VoLTE
TWR5123,2025-11-22 23:12:57.267174,1717.97,100,5G
TWR9683,2025-10-28 13:03:59.141345,2019.37,425,4G
TWR3635,2025-11-17 10:51:51.950463,3674.55,114,5G
TWR8361,2025-11-23 10:53:25.629402,3451.8,231,5G
TWR4758,2025-10-28 21:41:14.558912,2890.69,200,5G
TWR2543,2025-11-11 18:02:13.395085,1109.69,261,5G
TWR7677,2025-11-22 05:36:12.340957,619.82,84,VoLTE
TWR6035,2025-10-31 00:04:30.606349,1138.57,344,VoLTE
TWR7066,2025-11-23 09:37:35.302727,3162.74,362,VoLTE
TWR9239,2025-11-17 17:44:46.389213,3813.87,447,4G
TWR8404,2025-10-29 01:04:53.527330,3437.31,438,VoLTE
TWR3167,2025-11-22 13:07:33.129171,3657.45,383,5G
TWR1846,2025-11-05 04:51:31.092312,4528.95,465,5G
TWR3206,2025-11-06 22:37:31.361859,1783.83,321,5G
TWR9499,2025-11-20 13:29:59.278071,1022.08,318,4G
TWR8475,2025-11-20 20:03:46.814465,3476.34,96,4G
TWR7836,2025-11-20 08:01:07.229702,1885.29,124,VoLTE
TWR4676,2025-11-21 09:14:24.350653,4106.07,55,4G
TWR7610,2025-11-23 11:09:56.045763,3803.9,177,4G
TWR7825,2025-11-22 05:40:20.473037,2330.24,95,5G
TWR8718,2025-11-17 04:13:41.958382,108.47,436,4G
TWR5775,2025-10-31 02:09:29.765318,2098.7,327,VoLTE
TWR1761,2025-11-23 04:23:52.952014,4124.26,410,4G
TWR3514,2025-11-14 22:19:04.414972,3004.27,428,5G
TWR1299,2025-11-19 18:38:14.660636,3018.78,481,VoLTE
TWR7387,2025-11-07 19:52:02.756791,1071.62,273,4G
TWR2072,2025-11-12 12:25:13.614627,1468.49,69,5G
TWR1199,2025-11-19 23:33:42.889796,1719.82,235,5G
TWR2798,2025-11-01 06:50:35.929238,3128.28,380,VoLTE
TWR3486,2025-11-04 18:58:38.490247,1694.77,405,VoLTE
TWR4738,2025-10-28 22:52:28.392419,1576.59,79,5G
TWR2837,2025-10-31 13:22:57.824256,2776.28,422,VoLTE
TWR4318,2025-11-03 08:21:52.924370,3508.36,273,4G
TWR6349,2025-11-11 23:24:58.354703,2952.99,317,5G
TWR6210,2025-11-16 08:17:42.674200,1108.45,458,VoLTE
TWR9928,2025-11-07 15:59:33.659800,1788.52,22,VoLTE
TWR1354,2025-10-28 11:39:17.915473,4169.92,281,VoLTE
TWR5786,2025-11-17 21:13:49.370230,1300.93,253,VoLTE
TWR8180,2025-11-24 13:38:28.488378,4257.85,253,VoLTE
TWR1972,2025-11-13 16:23:46.565850,3204.81,107,5G
TWR9278,2025-11-21 08:03:13.172070,899.44,462,4G
TWR3023,2025-11-09 05:07:17.934143,1310.39,162,4G
TWR7336,2025-10-27 19:48:39.480918,4202.9,389,VoLTE
TWR7717,2025-11-14 07:22:58.938931,3752.1,311,VoLTE
TWR1252,2025-10-30 21:27:33.395501,439.62,462,5G
TWR2668,2025-11-17 16:03:23.642345,342.97,120,5G
TWR1316,2025-10-29 04:49:33.226624,4338.2,460,5G
TWR3632,2025-11-06 09:55:29.550730,902.37,248,5G
TWR2274,2025-11-14 15:04:30.910601,3858.9,251,4G
TWR3301,2025-11-12 17:05:56.958731,3618.94,352,5G
TWR2932,2025-11-02 23:42:55.343881,3170.07,206,5G
TWR9537,2025-11-05 06:54:07.442218,4860.46,385,5G
TWR3534,2025-11-21 13:14:40.565999,2245.03,236,4G
TWR8507,2025-11-08 10:01:52.385950,2471.84,10,4G
TWR1532,2025-11-18 00:32:19.842130,3504.54,185,VoLTE
TWR2782,2025-10-27 14:32:15.966447,3926.82,86,5G
TWR1204,2025-11-04 08:12:41.924904,4085.27,240,4G
TWR6729,2025-11-21 22:55:02.721884,1461.17,212,5G
TWR7480,2025-11-13 17:56:39.304127,180.02,38,5G
TWR7632,2025-11-14 00:43:23.113926,2659.82,143,5G
TWR2217,2025-11-18 19:59:20.869593,642.39,298,4G
TWR4924,2025-11-08 21:32:42.447106,3320.81,121,VoLTE
TWR6343,2025-11-11 03:54:36.791290,587.24,478,VoLTE
TWR1278,2025-11-08 23:40:25.383127,2933.58,481,VoLTE
TWR4526,2025-11-13 10:01:44.972371,2231.72,262,5G
TWR1709,2025-11-24 23:57:42.738670,887.12,157,4G
TWR1116,2025-11-07 18:07:37.547009,2206.22,431,4G
TWR2946,2025-11-01 00:46:49.828627,713.86,269,4G
TWR3056,2025-11-11 05:43:20.018296,1749.55,466,VoLTE
TWR9557,2025-11-01 08:08:23.364641,1758.95,258,4G
TWR2643,2025-11-07 12:37:53.262810,2570.02,195,VoLTE
TWR2274,2025-11-05 16:03:19.120283,2543.7,134,4G
TWR3044,2025-11-05 20:27:29.926924,1272.1,79,VoLTE
TWR2703,2025-11-11 22:32:23.647524,3829.45,348,4G
TWR4997,2025-11-12 11:12:25.142217,2542.18,109,5G
TWR3194,2025-10-30 18:10:35.676651,4205.86,301,5G
TWR1701,2025-11-04 08:52:28.832363,2133.37,329,4G
TWR2753,2025-11-14 04:46:08.186017,392.71,452,VoLTE
TWR5382,2025-11-24 15:24:03.734078,3932.12,286,VoLTE
TWR2767,2025-11-07 13:54:25.079203,3037.16,500,VoLTE
TWR1268,2025-11-23 20:51:10.665844,610.73,426,4G
TWR1806,2025-11-22 13:03:48.817132,308.94,486,4G
TWR1607,2025-10-29 00:38:42.873098,3351.55,371,5G
TWR4414,2025-10-30 08:16:00.978209,3979.9,122,4G
TWR8833,2025-11-08 14:18:29.322541,1754.42,364,5G
TWR5046,2025-11-01 00:37:33.198650,1245.89,416,VoLTE
TWR4868,2025-10-28 03:25:38.144946,2729.74,192,4G
TWR5525,2025-11-05 07:53:24.878983,2092.45,252,4G
TWR6212,2025-11-03 20:21:46.592701,976.37,495,VoLTE
TWR9217,2025-11-08 01:32:16.053693,4333.88,113,4G
TWR4032,2025-10-29 11:00:36.280392,4424.97,425,4G
TWR9406,2025-11-01 05:01:24.917688,1672.98,448,4G
TWR6728,2025-11-07 13:12:11.409788,594.23,330,5G
TWR1611,2025-11-02 02:09:55.974306,4380.78,132,5G
TWR2618,2025-11-08 00:02:55.275448,1922.59,303,4G
TWR3242,2025-11-15 03:32:35.858023,2569.08,149,VoLTE
TWR3352,2025-11-21 17:43:08.327317,2137.23,345,4G
TWR1581,2025-11-08 11:58:20.661026,158.15,427,5G
TWR7013,2025-11-13 05:27:06.818662,2028.09,290,4G
TWR3545,2025-11-17 07:48:28.013888,3723.38,232,5G
TWR9590,2025-11-25 04:31:23.157625,2251.07,361,5G
TWR1338,2025-11-21 02:55:06.798199,823.99,155,VoLTE
TWR6854,2025-11-04 18:43:14.890467,2210.65,301,5G
TWR5465,2025-10-29 10:22:34.709875,3209.66,75,5G
TWR5411,2025-11-13 16:09:31.917179,4261.05,339,5G
TWR3284,2025-10-27 19:28:27.185872,409.98,491,VoLTE
TWR6180,2025-11-06 22:40:32.372110,3176.49,208,VoLTE
TWR9091,2025-10-28 11:05:34.445271,4207.34,462,VoLTE
TWR8760,2025-11-16 05:50:14.576116,1469.07,47,VoLTE
TWR7930,2025-11-06 19:42:39.369328,1205.89,235,VoLTE
TWR9059,2025-10-30 01:59:06.561556,3585.67,361,5G
TWR6237,2025-11-16 18:04:56.031574,4396.2,358,5G
TWR7082,2025-11-04 21:17:06.231129,2186.82,146,4G
TWR9481,2025-11-02 02:38:28.512117,4183.42,196,4G
TWR3998,2025-11-11 00:49:38.077715,3242.32,197,VoLTE
TWR5032,2025-11-05 09:03:28.144033,4037.84,388,5G
TWR7944,2025-11-14 09:39:27.100106,4153.34,85,VoLTE
TWR8877,2025-11-09 04:31:23.942242,931.05,355,4G
TWR8030,2025-11-09 20:02:55.294644,864.48,72,VoLTE
TWR9937,2025-11-19 09:05:08.949919,1617.07,107,VoLTE
TWR8192,2025-10-28 13:59:15.603849,3879.58,233,5G
TWR4592,2025-10-27 02:19:35.862190,4923.92,435,VoLTE
TWR9744,2025-11-11 06:29:57.403335,4938.81,158,4G
TWR7693,2025-11-08 18:53:40.961596,1578.32,361,4G
TWR8053,2025-11-18 13:08:18.611185,548.71,299,4G
TWR9858,2025-11-18 04:20:04.684042,4769.76,401,VoLTE
TWR6926,2025-10-31 12:58:11.609002,4310.02,471,VoLTE
TWR9934,2025-11-24 21:12:20.986622,4001.66,326,VoLTE
TWR3050,2025-11-22 17:33:10.907469,4168.87,110,VoLTE
TWR6467,2025-11-01 19:51:35.658961,3291.82,480,4G
TWR2049,2025-11-18 14:44:36.504217,3865.38,228,4G
TWR1276,2025-11-01 12:53:47.597133,4223.07,132,VoLTE
TWR3872,2025-11-16 17:53:10.165088,1433.34,123,4G
TWR4000,2025-11-05 16:53:54.713348,2452.89,20,4G
TWR6750,2025-11-01 12:19:16.683667,1513.1,134,VoLTE
TWR4576,2025-11-14 08:24:44.151868,4598.43,477,4G
TWR5811,2025-11-05 02:00:00.000914,4447.94,316,5G
TWR4760,2025-11-03 20:19:27.374423,4622.99,281,5G
TWR3259,2025-10-31 06:56:15.118069,1801.07,196,4G
TWR2467,2025-11-18 22:11:30.022524,4191.25,10,5G
TWR8271,2025-10-30 19:45:19.561684,1328.35,76,VoLTE
TWR7985,2025-11-11 02:09:59.562576,3264.4,278,4G
TWR5207,2025-10-30 18:37:16.012869,531.46,380,5G
TWR7944,2025-11-08 10:48:35.693384,2948.05,455,5G
TWR9111,2025-10-28 13:46:33.997182,460.85,495,4G
TWR9886,2025-11-24 09:21:05.376127,3993.2,179,5G
TWR2533,2025-11-14 14:13:50.041327,4167.74,208,5G
TWR1898,2025-10-31 16:28:55.933245,991.21,330,4G
TWR8372,2025-10-30 04:50:06.304995,3121.11,363,4G
TWR4990,2025-11-07 21:19:50.735506,1484.45,200,VoLTE
TWR8664,2025-10-30 03:13:26.278437,1958.45,215,5G
TWR2396,2025-11-19 06:47:10.652143,3163.79,386,5G
TWR1507,2025-11-11 23:57:16.180165,4777.41,471,5G
TWR4164,2025-10-29 15:06:41.186879,1891.59,102,VoLTE
TWR6835,2025-11-02 22:01:25.386901,687.94,33,4G
TWR9171,2025-11-01 21:44:34.899213,1286.7,179,VoLTE
TWR3201,2025-11-19 10:01:43.131998,2955.61,188,VoLTE
TWR1334,2025-11-06 23:20:38.420862,2588.28,190,4G
TWR7143,2025-11-19 20:32:05.938301,2909.14,50,VoLTE
TWR8670,2025-11-23 01:51:22.875586,367.86,336,5G
TWR7403,2025-11-09 19:22:31.481109,1802.63,172,VoLTE
TWR7167,2025-11-07 13:35:11.454258,4554.61,319,4G
TWR6846,2025-11-16 05:43:05.991542,3852.13,266,5G
TWR3147,2025-11-09 01:10:17.428025,2342.79,457,VoLTE
TWR7836,2025-11-08 18:14:33.404490,3555.85,101,VoLTE
TWR2292,2025-11-20 01:19:15.298408,2827.55,108,4G
TWR4261,2025-11-11 11:20:18.050850,437.56,52,5G
TWR7706,2025-10-29 09:05:15.076144,3925.55,457,VoLTE
TWR7491,2025-11-15 07:42:37.569043,1150.79,240,4G
TWR7570,2025-11-12 14:02:06.209420,3124.31,273,VoLTE
TWR1508,2025-11-09 02:55:49.437603,2287.47,237,VoLTE
TWR4783,2025-11-04 16:09:23.213117,2245.87,273,VoLTE
TWR9150,2025-11-07 13:00:44.979040,4228.65,184,5G
TWR2250,2025-11-16 00:10:06.405355,4507.25,282,VoLTE
TWR5294,2025-11-19 13:03:17.386818,1532.1,258,VoLTE
TWR3201,2025-11-19 19:21:15.563652,4474.72,81,VoLTE
TWR3163,2025-11-16 01:12:06.642904,734.4,111,VoLTE
TWR9798,2025-10-26 22:15:43.118016,2241.06,366,4G
TWR4692,2025-10-28 08:26:03.224931,408.68,117,5G
TWR4885,2025-11-06 03:55:47.707516,4139.2,379,5G
TWR3302,2025-11-24 05:54:46.041566,4725.24,87,5G
TWR1583,2025-10-27 07:54:49.217330,3142.44,283,4G
